label,left_knee_angle,right_knee_angle,left_hip_angle,right_hip_angle,left_ankle_angle,right_ankle_angle,torso_to_horizontal,shoulder_width,hip_width,knee_width,ankle_width,left_femur_length,right_femur_length,left_tibia_length,right_tibia_length,left_torso_length,right_torso_length,left_arm_length,right_arm_length,hip_to_ankle_center,knee_to_ankle_ratio_left,knee_to_ankle_ratio_right,knee_forward_left,knee_forward_right
downdog,178.99789888874628,177.44036198045734,57.28127125354089,54.596230712525596,0.518887711314536,1.3077593327115173,39.44510880117898,1.0441408157348633,0.9558582901954651,0.9183841347694397,1.825748085975647,10.451883316040039,11.249996185302734,9.732667922973633,10.771903991699219,13.114768981933594,14.77446174621582,11.226309776306152,13.094646453857422,21.099361419677734,0.9311878727969983,0.957502816602647,9.238863945007324,10.235209465026855
downdog,177.42876478991303,177.72419321224353,63.89127387955712,65.9758690268892,1.2870960224807317,1.1828329592759934,147.16972482889872,1.6344947814941406,0.36550500988960266,0.2995501160621643,1.0514219999313354,10.562674522399902,10.594210624694824,10.541036605834961,9.790093421936035,14.059196472167969,12.968992233276367,12.129050254821777,11.980873107910156,20.73914337158203,0.9979513792202505,0.9240983443369764,9.144949913024902,8.527283668518066
downdog,177.80482803163324,178.66147818871175,65.47608768973201,67.58907149868163,1.1201246571254464,0.6872803402830446,26.65289503079246,0.17512130737304688,1.8248785734176636,1.0045727491378784,2.697474718093872,31.28391456604004,29.6186466217041,30.023487091064453,28.061893463134766,35.848201751708984,34.20188903808594,37.56282043457031,34.39341354370117,59.4836540222168,0.9597100154450029,0.9474400661889583,2.414527654647827,2.581306219100952
downdog,179.70260587188181,177.78945738600723,66.66139742646864,66.21243277369946,0.15949038294479406,1.183825165537192,167.29211998283574,1.2315692901611328,0.7684314250946045,1.5944035053253174,2.9265196323394775,23.476842880249023,22.006092071533203,20.72433853149414,19.080944061279297,31.185821533203125,29.216028213500977,26.027870178222656,21.842153549194336,42.640220642089844,0.8827565850505759,0.8670754958299326,12.036592483520508,10.819915771484375
downdog,163.6960860607888,176.28664162634226,49.008488609781,47.61119899537789,8.899140554981473,2.176278241743104,105.19579147558318,1.1670570373535156,0.8329429626464844,1.1082806587219238,0.5894695520401001,2.418978214263916,2.5735342502593994,2.0152745246887207,1.8182204961776733,3.3786473274230957,3.4985594749450684,3.976386308670044,3.7338593006134033,4.387629508972168,0.8331094838704346,0.7065069328249558,1.4650629758834839,0.965268611907959
downdog,178.57976239391468,174.85075162647635,44.480433260987326,39.96976561976213,0.7399281626091793,2.6699782423871987,61.77209153798922,0.9716691970825195,1.02833092212677,0.6894477009773254,1.1266343593597412,7.334950923919678,7.852254867553711,6.75099515914917,7.291755199432373,9.229870796203613,10.462363243103027,6.948925971984863,7.585663795471191,14.605250358581543,0.9203871039882084,0.928619153836112,6.475536823272705,7.003432273864746
downdog,178.5752226707357,178.74914288882113,50.09026380757926,49.98403179693878,0.69492498135556,0.6221254408910888,109.2313721386415,0.8402471542358398,1.1597529649734497,0.28013908863067627,1.4380543231964111,17.25460433959961,16.334365844726562,18.118459701538086,16.47374153137207,20.600605010986328,19.51118278503418,21.370346069335938,18.714313507080078,34.08811950683594,1.050065147532289,1.008532604169503,9.689857482910156,8.718381881713867
downdog,171.79591575730146,176.15951903066298,61.588603129798116,59.922260659352986,3.8896250362503304,1.9958636271267438,153.52358766479,1.5826168060302734,0.41738441586494446,1.172321081161499,3.5782907009124756,19.614456176757812,19.698001861572266,21.753582000732422,18.205251693725586,30.406496047973633,28.774263381958008,24.263729095458984,20.073768615722656,39.57215118408203,1.1090585788175351,0.9242181464620047,19.341703414916992,15.882667541503906
downdog,179.33060433492116,179.81977422260553,43.43044601118356,43.65794764298329,0.33861962506098686,0.09487278508118449,155.81195939712123,1.1377143859863281,0.862284243106842,1.003110647201538,2.534259557723999,28.896390914916992,28.271018981933594,28.15302848815918,26.529544830322266,39.602352142333984,38.178627014160156,33.07887649536133,29.84347152709961,55.924072265625,0.9742748704078148,0.9384006960935896,26.506717681884766,24.94859504699707
downdog,178.02582691506228,179.96043531735157,54.15974565043282,51.602237542736646,1.1136420937477696,0.03426402009603798,32.525655994399735,0.7357730865478516,1.2642258405685425,0.8229897618293762,4.160826206207275,18.944482803344727,20.591089248657227,14.6421480178833,18.07871437072754,25.129772186279297,26.98725700378418,19.606660842895508,23.161514282226562,36.12030792236328,0.7728977030927688,0.8779872339157212,13.491964340209961,17.017797470092773
downdog,178.88741269143458,179.3078965221701,61.748462010956516,63.782890344350655,0.5517840710276737,0.34548425510700487,124.48619369280415,0.7839622497558594,1.2160381078720093,1.1855580806732178,2.687844753265381,22.051130294799805,20.683040618896484,22.405004501342773,20.675580978393555,27.885883331298828,26.227428436279297,27.394821166992188,24.193750381469727,42.90541458129883,1.0160478481494697,0.9996392870719694,22.1895751953125,20.458065032958984
downdog,175.7133489251433,176.44493335801758,57.03145790628646,57.85920008678867,2.137074574287438,1.805043877782806,115.11881674740904,1.0415935516357422,0.958406388759613,0.8141993284225464,1.4213210344314575,18.566133499145508,18.53224754333496,18.6750545501709,17.967041015625,23.58116912841797,22.721616744995117,21.61317253112793,19.06169891357422,36.848358154296875,1.005866598188783,0.9695014058122355,18.640905380249023,17.93221092224121
downdog,178.21008992516727,175.04923615898912,72.5617145626317,71.89910919924466,0.8811559864158589,2.541141958718379,179.6384556563452,1.2105522155761719,0.7894481420516968,0.9975481629371643,2.8351657390594482,15.166589736938477,14.645892143249512,15.646367073059082,13.888540267944336,21.60922622680664,19.82819938659668,21.55832290649414,17.881685256958008,29.658002853393555,1.0316337629492502,0.9482890617938006,5.4289984703063965,5.345371246337891
downdog,178.68433387293607,179.32768753100117,50.55357505002427,50.087663667920225,0.6679324868169297,0.35054452113734796,157.57154971180412,1.3034648895263672,0.6965353488922119,0.56659334897995,1.1529968976974487,12.717669486999512,12.82132339477539,12.325738906860352,11.740285873413086,16.109619140625,15.478631973266602,13.419914245605469,12.26492691040039,24.801225662231445,0.9691821249386979,0.915684332750927,10.983109474182129,10.479455947875977
downdog,174.30859478824516,176.60857855804642,62.07850900846119,74.24478234308698,3.2038130803917273,1.9084433941642882,77.64363710145606,1.1899152994155884,0.8100846409797668,0.7450831532478333,0.8521084189414978,3.3240315914154053,3.0805537700653076,2.58148455619812,2.3936400413513184,4.632728576660156,4.238201141357422,5.64190149307251,4.191995620727539,5.683887481689453,0.7766122879977235,0.777015901360057,2.2269792556762695,2.0870718955993652
downdog,178.8022068610967,177.1365199381457,53.60085213791568,50.811083021545585,0.6382712646302825,1.4959328294299918,52.17123137196076,1.2395477294921875,0.760452151298523,0.5997682213783264,1.220203161239624,12.94948673248291,13.12698745727539,11.350317001342773,11.998930931091309,16.743953704833984,17.798980712890625,13.320939064025879,14.66754150390625,24.707231521606445,0.876507027600117,0.9140657790737314,11.342312812805176,11.991975784301758
downdog,179.91607062797502,179.2771949220258,53.678928363231776,53.74148638242924,0.044234660174789026,0.3825729767572444,173.08452837326118,1.6438980102539062,0.356101393699646,0.9053441882133484,2.1790289878845215,35.99549865722656,36.47921371459961,35.527915954589844,32.55262756347656,47.40161895751953,45.46895217895508,42.37751388549805,38.59376525878906,70.27690124511719,0.987009939934454,0.8923609737259076,24.19312286376953,22.074201583862305
downdog,178.29348783979964,179.81128840960142,78.07385059019202,78.31380168135446,0.8362647934094062,0.09691329395132914,61.88853219003989,0.7944011688232422,1.2055996656417847,1.4164742231369019,3.5769031047821045,23.583438873291016,23.17618179321289,24.518808364868164,21.641155242919922,30.368717193603516,29.633955001831055,30.80504608154297,26.528982162475586,46.45649719238281,1.039662089016814,0.9337670243633692,18.355255126953125,16.527502059936523
downdog,179.8991294445406,167.02580273511316,63.105657274263066,59.259896374645706,0.05233915627441309,8.1194576970212,131.55620396180365,1.2466866970062256,0.7533133029937744,0.935559093952179,1.1825435161590576,3.777087450027466,4.056012153625488,3.128983974456787,2.430363178253174,7.238488674163818,6.227603912353516,6.446676731109619,4.082583427429199,6.676615238189697,0.8284116233587365,0.5992000238166834,3.0142650604248047,2.2394890785217285
downdog,179.6215408457598,178.6408766808854,45.567525989926054,47.4911375504334,0.18871159039859822,0.7030433134620597,49.39835646607202,0.29361724853515625,1.706383466720581,0.8283886313438416,2.981051206588745,17.133249282836914,15.997097969055176,17.557294845581055,14.923601150512695,20.600845336914062,19.15033531188965,20.91593360900879,18.481868743896484,32.79863357543945,1.0247498026202841,0.9328942190944085,1.3010051250457764,1.5323786735534668
downdog,173.0621434257257,174.2347579584423,67.52822376591702,64.44195626590628,3.5131833610561634,2.736094068106203,99.62320202834732,1.0365924835205078,0.963407576084137,0.5824553370475769,1.0111123323440552,8.265393257141113,6.854064464569092,8.057713508605957,7.587839126586914,9.145849227905273,8.467226028442383,10.123088836669922,8.135945320129395,15.357337951660156,0.9748734613166548,1.1070567046391573,6.202749252319336,5.790113925933838
downdog,172.00463205563122,174.12790616823756,89.24130650876437,93.32543782725789,3.911163248485783,3.0291189558525566,71.69198111571237,0.82354736328125,1.1764527559280396,0.9385857582092285,1.4261891841888428,5.591854572296143,5.586719989776611,5.838897705078125,5.243465423583984,8.77409839630127,8.062723159790039,7.9748616218566895,7.171838760375977,11.107691764831543,1.044178918712763,0.9385586703147042,5.737534523010254,5.171195030212402
downdog,174.4458912835827,174.46327868465406,82.54629030574955,81.44434415656026,3.033058619449069,3.0365419292694047,91.86471766255062,0.6741247773170471,1.325875163078308,1.6629782915115356,2.1111412048339844,10.164708137512207,10.980547904968262,8.45067310333252,9.041716575622559,13.758846282958984,14.974312782287598,11.23218059539795,13.804512977600098,19.29633140563965,0.8313738237866397,0.8234302905869798,8.428239822387695,9.013773918151855
downdog,177.43295509671,179.10824835831255,58.627407680458205,56.913478679987556,1.284813435106703,0.46393828577858687,178.95501306338596,0.9466571807861328,1.0533415079116821,1.2522644996643066,2.16955828666687,20.240680694580078,19.943988800048828,20.207786560058594,18.428194046020508,26.63496971130371,24.77880859375,22.986574172973633,21.046958923339844,39.40447235107422,0.9983748010557226,0.9239973661626817,11.148771286010742,9.847003936767578
downdog,167.19561758790434,173.5250077261868,49.81578621964343,47.53514653345595,7.929840366575413,3.658001051694066,65.12831056916676,1.3512921333312988,0.6487078070640564,0.8981229662895203,1.5862957239151,5.688822269439697,5.8180365562438965,3.5039021968841553,4.481749534606934,7.688849925994873,8.490657806396484,5.309179306030273,6.422916412353516,9.711132049560547,0.6159274125647537,0.7703198013558947,3.4914989471435547,4.426296234130859
